threshold,fpr,tpr,precision,recall
0.3585446544916231,0.0,0.19665109034267914,0.49935182784547577,1.0
0.3588045525075146,0.0,0.20015576323987538,0.49938419653853633,1.0
0.35892418454951386,0.0,0.20041536863966772,0.49941656942823803,1.0
0.3589534617453968,0.0,0.21170820353063344,0.49944894651539706,1.0
0.3591162995870893,0.0,0.21196780893042574,0.4994813278008299,1.0
0.35912320550047244,0.0,0.21287642782969884,0.49951371328535304,1.0
0.35918543984192297,0.0,0.21313603322949118,0.4995461029697834,1.0
0.35928381930853603,0.0,0.21339563862928349,0.49957849685493805,1.0
0.35932581665077706,0.0,0.21378504672897197,0.49961089494163424,1.0
0.35933818713376137,0.0,0.21599169262720663,0.4996432972306894,1.0
0.3594963890715964,0.0,0.21625129802699897,0.49967570372292125,1.0
0.35955076426621946,0.0,0.22183281412253375,0.4997081144191477,1.0
0.35958443435296406,0.0,0.22209241952232606,0.4997405293201868,1.0
0.3596487917524611,0.0,0.22365005192107995,0.49977294842685693,1.0
0.35966561525440693,0.0,0.22390965732087229,0.49980537173997663,1.0
0.36031584307979275,0.0,0.22650571131879543,0.49983779926036465,1.0
0.36037691781947573,0.0,0.22676531671858774,0.49987023098883987,1.0
0.360492425735915,0.0,0.2370197300103842,0.49990266692622154,1.0
0.3605227103092267,0.0,0.23727933541017654,0.499935107073329,1.0
0.3611415852593986,0.0,0.23883696780893043,0.49996755143098187,1.0
0.36144157007660394,0.0,0.23909657320872274,0.5,1.0
0.36167534063405476,0.0,0.25116822429906543,0.5000324527812033,1.0
0.36181763187813754,0.0,0.25142782969885774,0.5000649097754122,1.0
0.36183176525329663,0.0,0.2536344755970924,0.500097370983447,1.0
0.36188358047978425,0.0,0.2538940809968847,0.5001298364061283,1.0
0.36190034082283695,0.0,0.25752855659397716,0.5001623060442771,1.0
0.3621255330499356,0.0,0.2579179646936656,0.5001947798987144,1.0
0.362385350036596,0.0,0.25960539979231567,0.5002272579702617,1.0
0.3625362230991226,0.0,0.259865005192108,0.5002597402597403,1.0
0.362669366893704,0.0,0.2602544132917965,0.5002922267679719,1.0
0.3627185279001456,0.0,0.2605140186915888,0.5003247174957787,1.0
0.3631114533232531,0.0,0.26765316718587745,0.5003572124439826,1.0
0.363305732143979,0.0,0.26791277258566976,0.5003897116134061,1.0
0.3636351204992886,0.0,0.2712876427829699,0.5004222150048717,1.0
0.36373758360469305,0.0,0.2715472481827622,0.5004547226192023,1.0
0.3639021005328719,0.0,0.2769989615784008,0.5004872344572208,1.0
0.3640976032454186,0.0,0.2772585669781931,0.5005197505197505,1.0
0.36413425388972265,0.0,0.29205607476635514,0.5005522708076149,1.0
0.3642050988104768,0.0,0.29231568016614745,0.5005847953216375,1.0
0.36490778151865144,0.0,0.30062305295950154,0.5006173240626421,1.0
0.3649283736694082,0.0,0.3008826583592939,0.500649857031453,1.0
0.3650343249861547,0.0,0.3058151609553479,0.5006823942288945,1.0
0.3652262431842435,0.0,0.3060747663551402,0.500714935655791,1.0
0.36562631949986896,0.0,0.31412253374870197,0.5007474813129672,1.0
0.3656302461898481,0.0,0.3143821391484943,0.500780031201248,1.0
0.36569081258882524,0.0,0.31568016614745587,0.5008125853214588,1.0
0.36581950399677027,0.0,0.31593977154724817,0.5008451436744247,1.0
0.36594222205666604,0.0,0.320742471443406,0.5008777062609713,1.0
0.36604431697597745,0.0,0.3211318795430945,0.5009102730819246,1.0
0.36633063563953083,0.0,0.32437694704049846,0.5009428441381104,1.0
0.3664428542215185,0.0,0.32463655244029077,0.5009754194303551,1.0
0.366611168670201,0.0,0.32528556593977154,0.5010079989594849,1.0
0.3667494832560094,0.0,0.32554517133956384,0.5010405827263268,1.0
0.36691331365418806,0.0,0.32567497403946,0.5010731707317073,1.0
0.3670998363441012,0.0,0.32593457943925236,0.5011057629764537,1.0
0.36725027743942057,0.0,0.32749221183800625,0.5011383594613934,1.0
0.36727613640759654,0.0,0.32775181723779856,0.5011709601873536,1.0
0.3672868229052725,0.0,0.3307372793354102,0.5012035651551623,1.0
0.3673268804770014,0.0,0.3309968847352025,0.5012361743656474,1.0
0.3675463566366991,0.0,0.33346313603322947,0.5012687878196369,1.0
0.36769144501266426,0.0,0.33372274143302183,0.5013014055179594,1.0
0.3678537932690045,0.0,0.3393042575285566,0.5013340274614434,1.0
0.36788271888403135,0.0,0.33969366562824505,0.5013666536509176,1.0
0.36794663218261514,0.0,0.34527518172377986,0.5013992840872112,1.0
0.3679929575911234,0.0,0.34553478712357216,0.5014319187711533,1.0
0.36805154412869073,0.0,0.3647455867082035,0.5014645577035736,1.0
0.3680874719492078,0.0,0.36500519210799587,0.5014972008853014,1.0
0.36809056446579824,0.0,0.36773104880581514,0.5015298483171668,1.0
0.3681672358050227,0.0,0.3679906542056075,0.5015625,1.0
0.3683483175800735,0.0,0.4057632398753894,0.5015951559346311,1.0
0.36857494352363457,0.0,0.40602284527518173,0.5016278161218909,1.0
0.3686355786906892,0.0,0.42834890965732086,0.5016604805626099,1.0
0.36878207901642557,0.0,0.4287383177570093,0.5016931492576192,1.0
0.36886155396163217,0.0,0.4392523364485981,0.50172582220775,1.0
0.36903538781783546,0.0,0.43951194184839043,0.5017584994138335,1.0
0.36924150166222924,0.0,0.4498961578400831,0.5017911808767016,1.0
0.36930839370283924,0.0,0.4501557632398754,0.501823866597186,1.0
0.36948095651237683,0.0,0.46002076843198336,0.5018565565761188,1.0
0.3697604915215896,0.0,0.4604101765316719,0.5018892508143322,1.0
0.36981612458781643,0.0,0.4858515057113188,0.5019219493126588,1.0
0.36982959362997325,0.0,0.4863707165109034,0.5019546520719312,1.0
0.3699004822728312,0.0,0.487668743509865,0.5019873590929823,1.0
0.3703951620908303,0.0,0.4879283489096573,0.5020200703766454,1.0
0.37041376259264897,0.0,0.4916926272066459,0.5020527859237537,1.0
0.3705113357771789,0.0,0.4919522326064382,0.5020855057351408,1.0
0.37063580802645957,0.0,0.49545690550363447,0.5021182298116404,1.0
0.3706599301919076,0.0,0.4957165109034268,0.5021509581540868,1.0
0.37068561943519196,0.0,0.5010384215991692,0.502183690763314,1.0
0.3707385877024127,0.0,0.5012980269989615,0.5022164276401565,1.0
0.37096472940355923,0.0,0.5301142263759087,0.5022491687854489,1.0
0.3713357267487754,0.0,0.530373831775701,0.5022819142000261,1.0
0.3713395623939725,0.0,0.5368639667705088,0.5023146638847232,1.0
0.3713549293694066,0.0,0.5371235721703012,0.5023474178403756,1.0
0.3715382077216929,0.0,0.5382917964693665,0.5023801760678187,1.0
0.3716134840927906,0.0,0.5385514018691588,0.5024129385678884,1.0
0.37172051451214166,0.0,0.5430944963655244,0.5024457053414204,1.0
0.37189709283675493,0.0,0.5433541017653167,0.5024784763892512,1.0
0.37220891328703526,0.0,0.547767393561786,0.5025112517122171,1.0
0.3722358248920956,0.0,0.5480269989615784,0.5025440313111545,1.0
0.3724416313454975,0.0,0.5514018691588785,0.5025768151869007,1.0
0.37245842200102763,0.0,0.5516614745586709,0.5026096033402923,1.0
0.37250523955016934,0.0,0.5572429906542056,0.5026423957721667,1.0
0.37250974085929695,0.0,0.5575025960539979,0.5026751924833616,1.0
0.3727485906224377,0.0,0.5730789200415368,0.5027079934747145,1.0
0.3728388458986938,0.0,0.5733385254413291,0.5027407987470635,1.0
0.3729770887695987,0.0,0.5755451713395638,0.5027736083012465,1.0
0.3730448724098792,0.0,0.5758047767393562,0.5028064221381021,1.0
0.3732536428893508,0.0,0.5816458982346833,0.5028392402584688,1.0
0.3734289757271666,0.0,0.5819055036344756,0.5028720626631854,1.0
0.37351008004317043,0.0,0.5882658359293873,0.502904889353091,1.0
0.3735580655592788,0.0,0.5885254413291796,0.5029377203290247,1.0
0.3735620090723458,0.0,0.6144859813084113,0.5029705555918261,1.0
0.37375004489949687,0.0,0.6147455867082036,0.5030033951423348,1.0
0.373786139609388,0.0,0.6169522326064382,0.5030362389813908,1.0
0.3738035828374471,0.0,0.6172118380062306,0.5030690871098341,1.0
0.37406036737281434,0.0,0.617601246105919,0.5031019395285052,1.0
0.37419294044197654,0.0,0.6178608515057114,0.5031347962382445,1.0
0.374211481201107,0.0,0.622533748701973,0.5031676572398929,1.0
0.37439211179217874,0.0,0.6227933541017653,0.5032005225342913,1.0
0.3744815607965509,0.0,0.6305815160955348,0.503233392122281,1.0
0.37471060463158906,0.0,0.6308411214953271,0.5032662660047035,1.0
0.3747558363378603,0.0,0.6370716510903427,0.5032991441824002,1.0
0.37477327946488453,0.0,0.637331256490135,0.5033320266562132,1.0
0.3748743143682543,0.0,0.6444704049844237,0.5033649134269846,1.0
0.37492299165152065,0.0,0.644730010384216,0.5033978044955567,1.0
0.3749918058234471,0.0,0.6478452751817237,0.503430699862772,1.0
0.37517216495838646,0.0,0.648104880581516,0.5034635995294733,1.0
0.3752684793826292,0.0,0.6488836967808931,0.5034965034965035,1.0
0.3753049857686813,0.0,0.6491433021806854,0.5035294117647059,1.0
0.375306820132895,0.0,0.6492731048805815,0.5035623243349239,1.0
0.3754001610501621,0.0,0.6495327102803738,0.503595241208001,1.0
0.375429219921602,0.0,0.6568016614745587,0.5036281623847814,1.0
0.37545569256338523,0.0,0.657061266874351,0.5036610878661087,1.0
0.37549575324748247,0.0,0.6606957424714434,0.5036940176528277,1.0
0.37549872097000503,0.0,0.6609553478712358,0.5037269517457826,1.0
0.37555520697303224,0.0,0.6799065420560748,0.5037598901458183,1.0
0.37565046796511914,0.0,0.6801661474558671,0.5037928328537797,1.0
0.3756723316432819,0.0,0.6830218068535826,0.503825779870512,1.0
0.3757854032869821,0.0,0.6834112149532711,0.5038587311968606,1.0
0.3757918285841835,0.0,0.6861370716510904,0.5038916868336712,1.0
0.3758406841290622,0.0,0.6863966770508827,0.5039246467817896,1.0
0.3758450632398979,0.0,0.6930166147455867,0.5039576110420619,1.0
0.37591622050031565,0.0,0.693276220145379,0.5039905796153343,1.0
0.3760187249817544,0.0,0.7035306334371755,0.5040235525024533,1.0
0.37604693431512815,0.0,0.7037902388369678,0.504056529704266,1.0
0.376159716264232,0.0,0.7040498442367601,0.5040895112216188,1.0
0.376171426996857,0.0,0.7043094496365524,0.5041224970553593,1.0
0.37617313575007627,0.0,0.7080737279335411,0.5041554872063346,1.0
0.3761930440444041,0.0,0.7083333333333334,0.5041884816753927,1.0
0.376228000790035,0.0,0.7140446521287642,0.5042214804633811,1.0
0.3763992260296369,0.0,0.7144340602284528,0.5042544835711481,1.0
0.3764077140928785,0.0,0.7232606438213914,0.5042874909995418,1.0
0.3764341270436342,0.0,0.7235202492211839,0.5043205027494109,1.0
0.37647243310577966,0.0,0.7320872274143302,0.504353518821604,1.0
0.37650524117255,0.0,0.7323468328141225,0.50438653921697,1.0
0.37650708844326475,0.0,0.7476635514018691,0.5044195639363582,1.0
0.3767355869767384,0.0,0.7479231568016614,0.5044525929806182,1.0
0.3768417764171011,0.0,0.7497403946002077,0.5044856263505991,1.0
0.37690276772741627,0.0,0.7501298026998962,0.5045186640471513,1.0
0.37692798457246174,0.0,0.7520768431983386,0.5045517060711245,1.0
0.37695700838203805,0.0,0.7523364485981309,0.5045847524233691,1.0
0.37705970830434116,0.0,0.7567497403946002,0.5046178031047357,1.0
0.37707241455071233,0.0,0.7570093457943925,0.5046508581160749,1.0
0.37709568116255615,0.0,0.764797507788162,0.5046839174582378,1.0
0.37715853372890884,0.0,0.7650571131879543,0.5047169811320755,1.0
0.37722795644404744,0.0,0.7727154724818276,0.5047500491384393,1.0
0.37724515168419287,0.0,0.7729750778816199,0.504783121478181,1.0
0.377507627317913,0.0,0.7775181723779855,0.5048161981521525,1.0
0.37758097191078044,0.0,0.7777777777777778,0.5048492791612058,1.0
0.37767025926434117,0.0,0.7798546209761164,0.5048823645061931,1.0
0.37770624639660333,0.0,0.7801142263759087,0.504915454187967,1.0
0.377726287432572,0.0,0.7805036344755971,0.5049485482073802,1.0
0.3777478012941205,0.0,0.7807632398753894,0.5049816465652858,1.0
0.37778030177379573,0.0,0.7815420560747663,0.5050147492625369,1.0
0.37780215276458257,0.0,0.7818016614745587,0.5050478562999869,1.0
0.37781201571855866,0.0,0.7824506749740394,0.5050809676784894,1.0
0.3778256449842356,0.0,0.7827102803738317,0.5051140833988985,1.0
0.37783583805701787,0.0,0.7834890965732088,0.5051472034620681,1.0
0.37784346178390227,0.0,0.7837487019730011,0.5051803278688525,1.0
0.3779152494923578,0.0,0.7972481827622014,0.5052134566201062,1.0
0.37794440272626745,0.0,0.7975077881619937,0.5052465897166841,1.0
0.3780051449659285,0.0,0.8015316718587746,0.5052797271594412,1.0
0.37804997670915896,0.0,0.801791277258567,0.5053128689492326,1.0
0.37807204734789174,0.0,0.8287902388369678,0.5053460150869138,1.0
0.37809707718538427,0.0,0.8290498442367601,0.5053791655733403,1.0
0.3781047701541642,0.0,0.8312564901349948,0.5054123204093682,1.0
0.37811303420962983,0.00012795905310300704,0.8312564901349948,0.5054454795958535,1.0
0.3781580703521961,0.00012795905310300704,0.8326843198338525,0.5054786431336526,1.0
0.37816901586751145,0.00012795905310300704,0.8329439252336449,0.5055118110236221,1.0
0.3781882865189947,0.0002559181062060141,0.8329439252336449,0.5055449832666186,1.0
0.3782242260407647,0.0002559181062060141,0.8337227414330218,0.5055781598634992,1.0
0.37823989692012105,0.0002559181062060141,0.8339823468328141,0.505611340815121,1.0
0.3782431422680197,0.0002559181062060141,0.8556593977154725,0.5056445261223418,1.0
0.3782936143548755,0.00038387715930902113,0.8556593977154725,0.505677715786019,1.0
0.3783297353558796,0.00038387715930902113,0.8635773624091381,0.5057109098070106,1.0
0.37834912918809277,0.00038387715930902113,0.8638369678089304,0.5057441081861748,1.0
0.3783746445992773,0.00038387715930902113,0.868380062305296,0.5057773109243697,1.0
0.37840582612811713,0.00038387715930902113,0.8686396677050883,0.5058105180224542,1.0
0.3784563947077669,0.00038387715930902113,0.8934319833852544,0.505843729481287,1.0
0.37860239531618006,0.00038387715930902113,0.8936915887850467,0.505876945301727,1.0
0.3786635183281496,0.00038387715930902113,0.8994029075804777,0.5059101654846335,1.0
0.37875517283012217,0.00038387715930902113,0.89966251298027,0.5059766189412847,1.0
0.3787778094148266,0.00038387715930902113,0.9030373831775701,0.5060098522167488,1.0
0.37880470470899824,0.00038387715930902113,0.9032969885773624,0.5060430898581187,1.0
0.3788164462347327,0.00038387715930902113,0.9064122533748702,0.506076331866255,1.0
0.37882919567725926,0.00038387715930902113,0.9066718587746625,0.5061095782420181,1.0
0.3788956599558115,0.00038387715930902113,0.930944963655244,0.5061428289862689,1.0
0.37890334306065865,0.00038387715930902113,0.9312045690550363,0.5061760840998686,1.0
0.37892191143756615,0.00038387715930902113,0.9327622014537902,0.5062093435836783,1.0
0.3790361053979473,0.0005118362124120282,0.9327622014537902,0.5062426074385596,1.0
0.37906489356122935,0.0005118362124120282,0.9340602284527518,0.5062758756653742,1.0
0.37909245236687134,0.0005118362124120282,0.9343198338525441,0.5063091482649842,1.0
0.37912898113602633,0.0005118362124120282,0.9382139148494288,0.5063424252382517,1.0
0.3791385905474784,0.0005118362124120282,0.9384735202492211,0.5063757065860391,1.0
0.3791644430554954,0.0005118362124120282,0.9439252336448598,0.5064089923092092,1.0
0.37918695496133725,0.0005118362124120282,0.9441848390446521,0.5064422824086248,1.0
0.37929595795971727,0.0005118362124120282,0.9549584631360333,0.5064755768851489,1.0
0.3793135587554757,0.0006397952655150352,0.9549584631360333,0.506508875739645,1.0
0.37932995757303184,0.0006397952655150352,0.9583333333333334,0.5065421789729765,1.0
0.3793766719070927,0.0007677543186180423,0.9583333333333334,0.5065754865860074,1.0
0.37939983788040904,0.0007677543186180423,0.9596313603322949,0.5066087985796015,1.0
0.3794036653832026,0.0008957133717210493,0.9596313603322949,0.5066421149546232,1.0
0.379513173356639,0.0008957133717210493,0.9609293873312564,0.5066754357119369,1.0
0.37960013444002316,0.0008957133717210493,0.9611889927310489,0.5067087608524072,1.0
0.3796109965682646,0.0008957133717210493,0.968717549325026,0.5067420903768993,1.0
0.37964555130756056,0.0008957133717210493,0.9689771547248183,0.5067754242862781,1.0
0.3796844130815157,0.0008957133717210493,0.9717030114226376,0.5068087625814092,1.0
0.37972351856275055,0.0010236724248240564,0.9717030114226376,0.5068421052631579,1.0
0.3797644376096074,0.0010236724248240564,0.9733904465212876,0.5068754523323903,1.0
0.37977414984462987,0.0011516314779270633,0.9733904465212876,0.5069088037899724,1.0
0.3798221606302292,0.0011516314779270633,0.9742990654205608,0.5069421596367704,1.0
0.37985485677935255,0.0011516314779270633,0.9745586708203531,0.506975519873651,1.0
0.37989647914954916,0.0011516314779270633,0.9766355140186916,0.5070088845014807,1.0
0.38006379754033376,0.0012795905310300703,0.9766355140186916,0.5070422535211268,1.0
0.3800721633307043,0.0012795905310300703,0.9784527518172378,0.5070756269334562,1.0
0.38011232164659137,0.0014075495841330773,0.9784527518172378,0.5071090047393365,1.0
0.38015448641654764,0.0014075495841330773,0.9793613707165109,0.5071423869396353,1.0
0.380186009929033,0.0015355086372360845,0.9793613707165109,0.5071757735352206,1.0
0.3801862405604875,0.0015355086372360845,0.9805295950155763,0.5072091645269603,1.0
0.3802011124008468,0.0016634676903390915,0.9805295950155763,0.507242559915723,1.0
0.38026886377592084,0.0016634676903390915,0.9837746625129803,0.507275959702377,1.0
0.38028204484946626,0.0017914267434420985,0.9837746625129803,0.5073093638877914,1.0
0.380299179569634,0.0017914267434420985,0.9842938733125649,0.507342772472835,1.0
0.3803007852262534,0.0020473448496481127,0.9842938733125649,0.5073761854583773,1.0
0.380412059955934,0.0020473448496481127,0.9884475597092419,0.5074096028452875,1.0
0.38056460086934885,0.0021753039027511195,0.9884475597092419,0.5074430246344355,1.0
0.3806070558333907,0.0021753039027511195,0.9887071651090342,0.5074764508266912,1.0
0.3807027103239774,0.002431222008957134,0.9887071651090342,0.5075098814229249,1.0
0.38085198238551315,0.002431222008957134,0.9919522326064382,0.5075433164240069,1.0
0.3809329482148808,0.0025591810620601407,0.9919522326064382,0.5075767558308077,1.0
0.3809993306927803,0.0025591810620601407,0.9922118380062306,0.5076101996441985,1.0
0.3810269568502766,0.002687140115163148,0.9922118380062306,0.5076436478650501,1.0
0.3810452465088559,0.002687140115163148,0.9935098650051921,0.507677100494234,1.0
0.38107088438672687,0.0028150991682661546,0.9935098650051921,0.5077105575326216,1.0
0.38112882618938765,0.0028150991682661546,0.9946780893042575,0.5077440189810848,1.0
0.38125005964275654,0.002943058221369162,0.9946780893042575,0.5077774848404957,1.0
0.3812517043308853,0.002943058221369162,0.9948078920041536,0.5078109551117264,1.0
0.3812949294619404,0.003071017274472169,0.9948078920041536,0.5078779088931373,1.0
0.3813058514959003,0.003071017274472169,0.9964953271028038,0.5079113924050633,1.0
0.3813064960533798,0.003198976327575176,0.9964953271028038,0.5079448803323003,1.0
0.3813135005114818,0.003198976327575176,0.9966251298026999,0.507978372675722,1.0
0.38131512859097677,0.00345489443378119,0.9966251298026999,0.5080118694362018,1.0
0.38138129327803455,0.00345489443378119,0.9967549325025961,0.5080453706146135,1.0
0.3814904801319482,0.003582853486884197,0.9967549325025961,0.5080788762118315,1.0
0.38151279344852185,0.003582853486884197,0.9968847352024922,0.5081123862287297,1.0
0.3815389378180592,0.003966730646193218,0.9968847352024922,0.5081459006661829,1.0
0.38155384973117423,0.003966730646193218,0.9971443406022845,0.508179419525066,1.0
0.38160049806332047,0.003966730646193218,0.9974039460020768,0.5082129428062537,1.0
0.38161211616516116,0.003966730646193218,0.997533748701973,0.5082464705106214,1.0
0.38161269511201185,0.004094689699296225,0.997533748701973,0.5082800026390447,1.0
0.3816333264117614,0.004094689699296225,0.9980529595015576,0.5083135391923991,1.0
0.3816502779739575,0.004222648752399232,0.9980529595015576,0.5083470801715605,1.0
0.38166624775252733,0.004222648752399232,0.9981827622014537,0.5083806255774053,1.0
0.38169083353072053,0.004350607805502239,0.9981827622014537,0.5084141754108097,1.0
0.3817005776555397,0.004350607805502239,0.9983125649013499,0.5084477296726505,1.0
0.38170089510508776,0.004862444017914268,0.9983125649013499,0.5084812883638044,1.0
0.3817044684647042,0.004862444017914268,0.9985721703011423,0.5085148514851485,1.0
0.3817100790844787,0.0049904030710172746,0.9985721703011423,0.5085484190375602,1.0
0.3817192226282389,0.0049904030710172746,0.9987019730010385,0.508581991021917,1.0
0.3817934567101412,0.005758157389635317,0.9987019730010385,0.5086155674390969,1.0
0.38179734540422666,0.005758157389635317,0.9988317757009346,0.5086491482899775,1.0
0.38184329345856394,0.0060140754958413305,0.9988317757009346,0.5086827335754375,1.0
0.38186778869018,0.0060140754958413305,0.9989615784008308,0.508716323296355,1.0
0.3819671833633066,0.006653870761356366,0.9989615784008308,0.508749917453609,1.0
0.38200287577007014,0.006653870761356366,0.9990913811007269,0.5087835160480781,1.0
0.3820146575640144,0.006781829814459373,0.9990913811007269,0.508817119080642,1.0
0.38202787675101807,0.006781829814459373,0.9992211838006231,0.5088507265521797,1.0
0.382136865730808,0.0074216250799744084,0.9992211838006231,0.508884338463571,1.0
0.38218326319039275,0.0074216250799744084,0.9993509865005192,0.5089179548156956,1.0
0.38221786089342585,0.007549584133077415,0.9993509865005192,0.5089515756094338,1.0
0.3822209949806418,0.007549584133077415,0.9994807892004154,0.508985200845666,1.0
0.3822253191096594,0.008573256557901471,0.9994807892004154,0.5090188305252725,1.0
0.38222538678685974,0.008573256557901471,0.9996105919003115,0.5090524646491345,1.0
