hash,string,length,frequency,field_count
eeafb26e05649d1a10cee4522176e530,"London: printed for Humphrey Moseley and Thomas Dring, and are to be sold at their shops at the Prince's Armes in S. Pauls Church-yard, and at the George in Fleet-street, near S. Dunstons Church, 1660",200,2,2
77c38232be3ca84fef5e1e090388fda9,"Venice, CA: TMW Media Group, 2011",33,2,2
be1ba0c93ab74ae4417f4ba7d16c1b6c,"Lancaster [Mass.]: Printed by F. and J. Andrews, 1828",53,2,2
824069f904dec3f7046ffb546e83859b,"Jackson: University Press of Mississippi, c1984",47,2,2
5520b66bf859f26b8e1939b198579255,"Urbana: University of Illinois Press, ©1985",43,2,2
f5dd25b054b7b05afcaf7ec2732d4529,"Taibei Shi: Taiwan shang wu yin shu guan gu fen you xian gong si, 2000 臺北市: 臺灣商務印書館股份有限公司, 2000 Chu ban 初版",106,2,2
2bb98632428d2ece0e18e58cc91945cc,"Rahden/Westf: Verlag Marie Leidorf GmbH, 2015",45,2,2
8f24599f0dd1f13d06c67b016913be21,"New York: Ecco, c2006 1st U.S. ed",33,2,2
f716f9ba0b95f39e8e0f5764a1c564f9,"Shanghai Shi; 上海市: Hua dong shi fan da xue chu ban she, 华东师范大学出版社, 2016, 2016 Di 1 ban 第1版",90,2,2
90d8da7bb1333e5435a7295f3c26f476,"Oxford: Oxford University Press, 2012",37,2,2
476591e5f7f1b56cd60c7b2041de32a7,"[United States]: [publisher not identified], [1910?]",52,2,2
200c72bbc06db95912ae4e31129ebcde,"Londini: Impensis Geor. Bishop, 1589",36,2,2
11cbd9f73e718c933dd1c4450f81877,"[London]: [Wm. Hogarth], [25 June 1735] [State 4]",49,2,2
94ba069c52f5adc2549822ff965a2187,"London: Francis & John Rivington Oxford: J.H. Parker, 1844 4th ed.",66,2,2
ad378fd16b0667c57d9ce87168aa34da,"München: Drei Masken, 1920",27,2,2
698259446076ccbaa5b9ad20bf136204,"London: Printed by George Miller, dwelling in the Black-Friers, 1639 The fourth edition",87,2,2
74cb7acaedc77921132ecc84ec9952ea,"London: Printed by T. Paine for Mathew Walbanck, 1644",53,2,2
51a115ec4ca75a9f32d90678b729e83b,"[London]: Pubd. Nov. 30, 1812, by T. Rowlandson, N. 1 James Street, Adelphi, [30 November 1812]",95,2,2
42eeb2c559853a671463a6d995f2b81e,"London: Pub. July 1st, 1809, at R. Ackermann's Repository of Arts, 101 Strand, [1 July 1809]",92,2,2
1e924c27196ec329c37ade04efa721fb,"New York: Dover, [1973]",23,2,2
11edc386c8395c0d18392d5c26a1684f,"New York: D. Appleton and Company, 1865",39,2,2
40c02ed2140dc38d9e8fb1d4c29e80ba,"[Place of publication not identified]: ServusTV, [2011]",55,2,2
ce70cc9378d32df3de1cf1e7ec055a6c,"Washington, DC: 1975",20,2,2
3cffb573c728c2dd6f1d7e6b54f03be6,"Washington, DC: 1908",20,2,2
70467bd1a39423659eafc9062ca0f301,"Washington, DC: 1958",20,2,2
58a3808719685a91a8e0285a33c43340,"[London]: [Poets' & Painters' P.], 1970",39,2,2
4fda2c785c6ed6cb4d830310c435d50e,"[Houston]: [Museum of Fine Arts], [1984]",40,2,2
b6027582714b1447e656b59418a4c23,"Washington, DC: 1836",20,2,2
54287c5c33a9086394121e2c8253d999,"[Worcester, Mass]: [1786]",25,2,2
5ecdc646433b601bcb4dbbace6839d1b,"Washington, DC: 1973",20,2,2
5fd53d0d9fbad8f0b306a3668453f072,"Stuttgart: Metzler, c1992",25,2,2
3f0680e13fc3541f8e24c2ce47f7800f,"[Waco, Tex.]: Armstrong Browning Library of Baylor University, 1983",67,2,2
59c24d41f4ea0d9a01818823321dc461,"Germany: Telefunken, [1967]",27,2,2
d52dc474e0159b32519ef7ba686f7a2c,"London: BBC Music, 1995",23,2,2
b3356c7e064a3c026bb69d999effd259,"London: Printed for B. Aylmer ..., and W. Rogers, 1693",54,2,2
2e6ee6510a471296095dab2d647ce2a8,"London: Printed for B. Aylmer ... and W. Rogers, 1687 The second edition",72,2,2
fb6e8e64c6a0a47e868dbe042df9b903,"Washington, DC: 1886",20,2,2
437f975fcb8de0875eeddc69ef1289fb,"New York, N.Y.: Angel Records, [195?]",37,2,2
9aed7df18518a69d0c63af08bee6275d,"[Ann Arbor, Mich]: [s.n.], [1936]",33,2,2
ceae1a5bc6159bc551360c4ebf9bdecb,"New York, NY: RCA, p1975",24,2,2
32fbd52969d80ccbf6c21207cb12343c,"Beijing: Zhonghua shu ju, Xin hua shu dian Beijing fa xing suo fa xing, 1983 北京　：: 中华书局　：, 新华书店北京发行所发行，, 1983 Di 1 ban 第1版",122,2,2
66c6ea6c89bc395c5452e45150406928,"México: Siglo XXI, 2000 1a ed.",31,2,2
3f537b523cc8a8ecadf37ceb3d3a2031,"London: Printed for George Badger, 1642",39,2,2
161ea065045881d15fc31631d0e3f4a8,"Printed at York: By Stephen Bulkley, 1642",41,2,2
85b71f5e2ab6b7813c3cbebb41f682ef,"[Paris]: P. Hartmann, 1927",26,2,2
5fbed293c8223e6593dbea51bab4f80a,"Hartford: Printed and sold by Bavil Webster, a few rods south-east of the Court-House, 1783",91,2,2
fc361e3dcabb9255aeba13a03623788,"London: The Studio, 1989",24,2,2
732a25c25e40a7287ebbbd27cc2da376,"Philadelphia: Published by S. W. Conrad, for the Pennsylvania Hospital; William Brown, printer, 1818",100,2,2
901d75c5e977be827612c4d4701f3f41,"Milano: Lerici, c1961",21,2,2
a344629a6b3a52e53cf8c839c2e5e8e0,"[Chicago, Ill]: [Argus book shop inc], [c1935]",46,2,2
53e3c5ed064b925f8c626f0ce9b2efbf,"Leipzig: C.F. Peters, [19--?] Partitur",38,2,2
b4e70da73860dd064009629b72df7083,"Blackrock, Co. Dublin: DBA Publications, c1988",46,2,2
c96e994dd80dd4c1b530f56fe1e0d5c2,"LordsWood, Marlow, Buckinghamshire: The Studio, 1986",52,2,2
f7223ab0fd10f17ceb6d2847d3235ced,"[London]: Sold at [the] Golden Head in Leichester Fields London, [25 June 1735] [State 2]",89,2,2
3596b634d558f3600954840c48e1c640,"Cambridge, United Kingdom: The Modern Humanities Research Association, 2020",75,2,2
b2c68ed9a3eb4713417790e2325d3756,"Englewood, N.J.: Rudolf Steiner Publications, [1960] [1st ed.]",62,2,2
5d39adbafa444e0534f68b8981d4ac4e,"London: Piper & Carter, Printers, 1893",38,2,2
7c2b4b4bd4416ca1b5a0cfbac38feda3,"Washington, DC: 1852",20,2,2
eaef6d958d3bec0fbb01a4c79d0b531d,"Washington, DC: 1834",20,2,2
c881a08ec8e88799d2bdf7d90e14a96e,"[London?]: [various printers], 1861-1875",40,2,2
eafdeb6dea5059c9fe588d9b7c93baa6,"London: Printed for J. Johnson, no. 72, St. Paul's church-yard, 1780",68,2,2
ab3a53ee8b4c5018271424bcbf2efd43,"Taibei Shi: Wen shi zhe chu ban she, Minguo 77 [1988] 台北市: 文史哲出版社, 民國77 [1988] Chu ban 初版",89,2,2
431168ee9d7cdaf12a25468fca46a383,"New York: International Book Co, [between 1880 and 1899]",56,2,2
dae78f97c5a018768c1b34c638e83bc1,"New York: HarperCollins Publishers, c2000 1st ed.",49,2,2
58d81a98eaf50937513881b5b9010c21,"Tianjin; 天津: Tianjin ren min chu ban she, 天津人民出版社, 2011-, 2011- Di 1 ban 第1版",76,2,2
942390c3c1b04c29b16b763e59875a6,"[Washington]: [National Gallery of Art], [1986]",47,2,2
4b24a84acd6e9c6c0f131165b5e41180,"Boston: Munroe and Francis, 1813",32,2,2
58c2fb776c823ecb374764821e947e3,Northern Italy: 11th or 12th century,36,2,2
b13d8262cb35470b7aa15c3fb6d835d3,"London: David Nutt ..., [1914]",30,2,2
27b945844137af4963dada590e9c42f8,"New York: W.W. Norton, [1993?]",30,2,2
306100d925b311f1deff09e2f690cacb,"New York: W.W. Norton, ©1991 1st ed.",36,2,2
c25416d8903a4baef1adc9a534209b1a,"Nagoya-shi; 名古屋市: Saika Shirin, 采華書林, 1975, 1975",48,2,2
f41a834ad798344467bd39f1e128c8b4,"Washington, DC: 1859",20,2,2
f1a59c86f9be060d39d95b1158050634,"London: Printed for Richard Chiswell ..., 1680",46,2,2
99d588711ca35e2123f91076abf10bc0,"[London]: [Wm. Hogarth], publish'd according to act of Parliament, March 8th, 1756 [State 2]",92,2,2
d295e58f8826248ad5e7989e5ba6d28d,"Washington, DC: 1970",20,2,2
5cb9ce16a7572de4f8ee776f0c49303d,"[London]: [Wm. Hogarth], [5 March 1753] [State 1]",49,2,2
cfbf0bcacd74dba996b00dce3c1d8a83,"Washington, DC: 1844",20,2,2
75a7c7d63c3d15b7a7c4b79f2c49baf2,"Tōkyō: Meiji Shoin, Shōwa 40 [1965] 東京: 明治書院, 昭和40 [1965] Shohan 初版",70,2,2
75d2a443993987486b27ba029d7bc758,"[London]: [Wm. Hogarth], [April 1732] [State 1]",47,2,2
f7c8c9fd79f641eef2de2773d36e761,"London: Printed for Robt. Sayer, map & printseller, at No. 53 in Fleet Street, [1726] [State 4]",95,2,2
284ca59900a4ca687888342e5d90126b,"Berkeley [Calif.]: Glendessary Press, [c1968]",45,2,2
301e9ec13adb18a19e80609bf8c5ed3,"Washington, DC: 1916",20,2,2
59ca42dd9637d4752825292f43805140,"Boston: Oliver Ditson [etc., etc.], [184-?]",43,2,2
a5302d81cf4faab9ce55b6ced8315d4c,"New York: Grenfell Press, [1988?]",33,2,2
b65f162c26f196a3d1be79ad750d74c8,"Parisiis: Ex typographia Thomae Richardi ..., 1559",50,2,2
80f91bf5d47e3553692d58eead01a3f8,"[Toronto]: University of Toronto Press, [1971]",46,2,2
c8d7f651292a9382131bff9140712d53,"New York (373 Park Ave. S., New York, NY 10016): C.F. Peters, c1988",67,2,2
9c02703e6502b60ffca33178e1a53326,"Leipzig: M. Simon, 1853",23,2,2
302b3e807d6f1c29632675652355677f,"New York: Philosophical Library, [1953]",39,2,2
ecb12cf25661d9076e898e33c83ab0ac,"Jackson: University Press of Mississippi, c1995",47,2,2
564a80b935dc66b908b8ee6090bab9ea,"London: Printed for Io. Smith ..., 1643",39,2,2
3be4f5d8fbc68118662787fee033f9c2,"Diessen vor München: J.C. Huber, 1910",38,2,2
254ac3c6965a30cca7ceeea222f4b7a4,"London: Printed for J. Almon, opposite Burlington-House, in Piccadilly, MDCCLXXIII. [1773]",90,2,2
b2dd60e8377e5d7c18fe71eea8b2286c,"Boston: American stationers' company, 1836 First edition",56,2,2
98b45e3f21199e1ab97d018eb2e961a7,"Beograd: Nolit, 1976",20,2,2
5eb43ca24660b78e0d35e5ca233646e6,"São Paulo: Editora Perspectiva, 1976",37,2,2
e15a59f04959c56b17468973ff76e56b,"London: J. Johnson, 1785",24,2,2
a3933f37ce98a21c5c43b3fc9885d5a6,"London: Allhallows Barking, E.C. A. Southey [distributor], 1895",63,2,2
849886d06bb95aef860ba1fdc6d3cd3,[London?]: [1794?] The 4th ed.,30,2,2
c1ba151772dc9f0d67a79be1b3ddb00b,"London: Barrie & Jenkins, 1977",30,2,2
fa0f3248a15689a92d29a98f3d856253,"Mainz; New York: Schott, c1995",30,2,2
4d982c44360b9688e129996cd095c682,"Paris: G. Barba, (Typ. A. Parent), [1852]",41,2,2
28ba7aad39649a1a178c833391ee6b7f,"North Easton, Mass: King, c1954",31,2,2
69903b5f3e1c7f4bced8423bc164d620,"Toronto; New York: Bantam Books, [1985] [Advance proofs]",56,2,2
c3f6854d691c726b64e394fdcc6fc736,"London: James Duncan ..., and John Cochran ..., 1836-1837 2nd edition",69,2,2
7a7a52a0698647e6b1f5c14f692a4fb4,"Lille: Atelier national de reproduction des thèses, [2007?]",60,2,2
c16f5442ab81ca9a87af5e8af7f494a3,"London: Printed for D. Browne, 1720",35,2,2
d7ee06f1b8354559f2f6cd545ff003f2,"Washington, D.C.: National Academies Press, c2010",49,2,2
7e6cced87db056e7fb2a05ae97c4a495,"New York, N.Y.: Plymouth, [1952]",32,2,2
6fc80f5033f30e82b91e190cca2e6479,"Paris: G. Barba, libraire-éditeur, (Typ. A. Parent), [1849]",60,2,2
cdff9b00dca7139ca136a7daf1a40b05,"Berlin; New York: Walter De Gruyter, c2008",42,2,2
959ce48de3ebb2151234a38c340a4a01,"Berlin: C. Dressler Verlag, 1975",32,2,2
9336b32ce783030ef8a9f56b8dce080e,"Camden, N.J.: RCA Victor, [195-]",32,2,2
d505053a62ed600749798b3e73af0865,"Arcata, Calif: P.E. Palmquist, c1992",36,2,2
dcaa5857d92b32170f204367f85d83c,"New York: The Museum of Modern Art, [2005] Galley proof",55,2,2
237659e55258ab420241d11e5f7c5801,"Worcester: [Printed by Isaiah Thomas], 1794",43,1,1
5b13a70e129349aa0665c06a602e5e74,"New York: American Book Co, [c1936]",35,1,1
fa5294e5b0f4f2dc754ab36ab96aca2f,"[Edinburg]: At the Apollo press, by the Martins, 1784 Bell's 2d ed.",67,1,1
72fd649c7fa55abad4b2b251e32cc3f3,"London: H.G. Bohn, 1842",23,1,1
154e1a087583591f07ac9ca8ad09cd64,"New-York: G. Lane & P.P. Sandford, for the Methodist Episcopal Church, 1843",75,1,1
b1e61a8cff1f67d224412e27e5f4b250,"London: Secker & Warburg, 1947",30,1,1
d9b899baa3bdc4529a14b511489ef0de,"London: Printed for T. Underhill [etc.], 1653",45,1,1
b9628038b6aac761a68d39c0bbf59441,"London: Printed and sold by J. How, in the Ram-Head-Inn-Yard in Fanchurch-Street, 1699",86,1,1
1b871874fdd259b626ad55a6cc71866a,"New York: Simon and Schuster, [c1945]",37,1,1
dfd6b5fe5e4a16a17c59b6ca8f2e3108,"New York: Barnes & Noble, [1967]",32,1,1
2be19f1d77c54a28a65f7a7fb47d75e5,"New Haven: Yale University Press, 1958",38,1,1
5f8e7b23c6b1c8e8d20ac7cd22feff07,"New York; London: Harper & brothers, [1944]",43,1,1
28728ada1b3468470acef889ee3411fe,"Princeton: Princeton university press, 1918",43,1,1
731b5452a84e075f5be5c339018a6fb5,"Cincinnati, Ohio: The Stratford Press, 1930",43,1,1
bd57ede744c9e6e2d7ace3ed91c907,"Paris: Les Belles Lettres, 1964",31,1,1
ad2bb1b25f078895af682a8e842f115d,"Philadelphia: Chelsea House Publishers, 1997-2000",49,1,1
89137d7ca782939912dfec55605cab81,[n.p.]: [1939],14,1,1
6b491caba4da794001ea8db3568e7b79,London: 1663,12,1,1
990606eb36f0edecaa226d53bbcc16ff,"Oslo: Universitetsforlaget New York: Humanities Press, [1973]",61,1,1
ddec32a2ad041ec7c5fcd021610f9f5a,"Washington City: Printed for the author, by Jacob Gideon, junior, Ninth street, near Pennsylvania Avenue. Sold by Clement T. Coote, Pennsylvania Avenue, 1820",157,1,1
2f88cd803711d855f64881dceab43417,"New York; London: G.P. Putnam's Sons, 1887",42,1,1
440e8ae17c7aa9a7b907962ba6f3e8bc,"London: G. Bell & sons ltd, 1925",32,1,1
c4ab46ce9e0dca81ca5240027458efbd,"New York: W.H. Wise & Co, 1934",30,1,1
2c201e402f038dad18deba12228b6165,"Washington [D.C.]: Printed by Gales and Seaton, 1832",52,1,1
167b1e26569b7c048c6457b5da4d8490,[London?]: [1690?],18,1,1
c50ad95ed8cbd1c065abb76c7808966,"London: Longmans, 1889",22,1,1
ac49a577df67f64c5829f38702731cbe,"Xianggang: Zuan shi chu ban she, Minguo 43 [1954] 香港: 鑽石出版社, 民國43 [1954]",72,1,1
79175cbb953a6f46124d12010f385fde,"London: Printed for Ri. Chiswell, 1694",38,1,1
861f0e0475626d5a35299ca2baebd627,"[Washington]: Printed by L. Towers, [1860]",42,1,1
aee49a2831f1d6ab476b511af55a5b1d,"Londini: J.F. Dove, 1828",24,1,1
db3657b6cf9d65d13904ebda6c876b15,"New York: Random House, [1968]",30,1,1
fdc0d30c289267040fc9846dd049a986,"Dublin: Re-printed for Jacob Milner, 1694",41,1,1
61cb7bcc32736c7a396a0d76a2525dd9,"[East Lansing]: Michigan State University Press, 1973",53,1,1
8ff8d68698f38a54610d2621df34f17e,"London: Printed for the author, 1768 The 8th ed., rev. and altered according to the latest system of botany; and embellished with several copper-plates, which were not in some former editions. By Philip Miller ...",213,1,1
4984df53918074e2857bd15a29c39321,"[Paris]: Éditions du Seuil, [1963]",35,1,1
a9a3444a07acfa0396165e484e704adf,"Printed at Boston: By Isaiah Thomas and Ebenezer T. Andrews, at Faust's statue, no. 45, Newbury Street; sold, wholesale and retail, at their bookstore, and by Cushing & Appleton, in Salem, 1807 A new edition",207,1,1
faaad82eb83d19ce96cebaef6743243e,"Paris: B. Grasset, [1938]",25,1,1
a976b6544a8a8001b06e64c46ea26d4a,"Brattleboro, Vt: Stephen Daye press, 1939",41,1,1
e8adedd452e010d5cd16393da20b6d42,"Printed at Boston: By Isaiah Thomas and Ebenezer T. Andrews, at Faust's statue, no. 45, Newbury Street; sold, wholesale and retail, at their bookstore; by said Thomas, in Worcester; by Thomas, Andrews & Butler, in Baltimore, 1802 Thomas and Andrews' twelfth edition, with many corrections and improvements, by the author",320,1,1
27cac54c439573eb236a239197a9d735,"Oxford: J. H. Parker, 1839-1874",31,1,1
d50341154b691299920c9476df6eca04,"New York: Revisionist Press, 1974",33,1,1
23adb3247f72c58be88a44830ff3996e,"Tōkyō: Meitoku Shuppansha, Shōwa 47 (1972) 東京: 明徳出版社, 昭和47 (1972)",68,1,1
c011a53b674b4d87506c8010dd695d0f,"London: Printed for Sam. Briscoe, and sold by James Woodward in Scaulding-Alley against Stocks-Market; and John Morphew, near Stationers-Hall, 1711 The third edition, adorn'd with cuts, and a table to the whole",210,1,1
5715238c313318343865b8eed8c483e7,"Paris: 10-18, 2000",18,1,1
5a12c75a95aa2a76165d67367f79f066,"[Frankfort, Ky.,]: A.G. Hodges & Co., state printer, [1850]",59,1,1
9defe07646c8b1f7bde1b9061e9520b8,[n.p.]: 1791,12,1,1
8b53a50b59668b3e19325952e8d64655,"New York: Twayne Publishers, [1972]",35,1,1
dd7c0082e2d3e73472740e307498f57a,"London: A. Baldwin, 1710",24,1,1
a85b8bd1924a870bfbc8bc3cb10e4645,"London: E. Curll, 1717",22,1,1
5d4d2d16b926296a0a336f2f4bdd9697,"London: Printed for J. Morphew, 1709 2d ed.",43,1,1
598991657d74503335e70d1f42d4ecbb,"New York: D. Appleton and company, 1908",39,1,1
7acd0a345a421cfc5722a3c484b86307,"London: B. M. Pickering, 1877",29,1,1
f5129624253c9380117738717fc1e865,"Syracuse, N.Y.: C.W. Bardeen, 1894 Reading-circle ed. with notes, criticisms and a topical index for reviews.",109,1,1
218291014ffec607a82d344f40f50186,"London: A. Baldwin, 1706",24,1,1
209eb33ed80469899c60becb2928f739,"London: Murray, 1894",20,1,1
9392d1db0c0c9fa2cbcfbdfa51177e34,"New York: C.S. Francis, 1854",28,1,1
b4891f861b988f2d5a58acb7987dcb16,"Birmingham: Printed for the author, by Pearson and Rollason, 1788",65,1,1
546bba2a4d9e3c24abcf3e47b0840b65,"Albany, NY: State University of New York Press, c1992",53,1,1
291fe852ee9036d4b8fcf306207e8192,"London: Printed for T. Payne [etc], 1776",40,1,1
b4eab7298e1788435c103ab49dc2ce8,"London: Printed for T. Cadell, 1787 3d ed., cor. and enl., by an appendix, containing additional notes, and a dissertation on the being and attributes of the deity. By Richard Price.",182,1,1
d9abb79e81ed9cc8e2b46de0af6bd135,"London: Jones and Co, 1832",26,1,1
86e766f81f8950d9a864a06658fb7c8a,"Tōkyō: Nihon Gakujutsu Shinkōkai, Shōwa 40- [1965-] 東京: 日本學術振興會, 昭和40- [1965-]",82,1,1
2f2c4174caa81cf67413ea700fc0b09a,"London: Wyman & Sons, 1883",26,1,1
91edc8550e458316c470d6251ec26431,"New York: Humanities Press, 1971",32,1,1
194a47398f5886c7a729af4fabb0756c,"Tōkyō: Kōbundō, Shōwa 31-33 [1956-1958] 東京: 弘文堂, 昭和31-33 [1956-1958]",73,1,1
f46e1069d360a0f616be04af1000e71e,"London: Longmans, Green, and Co, 1886 New [i.e. 5th] ed.",56,1,1
c511d44f9af7023aa753b910bd0bc914,"[New York?]: [s.n.] Albany: [For sale at the office of the Albany evening journal], [1844?]",91,1,1
b86df6a5533d0891a770c881e96225af,"London: Printed for B. Aylmer, and W. Rogers, 1701 The 3d ed.",61,1,1
8405702d6a46998db2cb1827163e052b,"London: Longman, Green, Longman, Roberts, & Green, 1865",55,1,1
74680211d080a1d508e053e30a7b66c8,"New York: D. Appleton and Company, 1871",39,1,1
5dff4d27c7a6501effddb153846afa92,"Paris: Egloff, [1948]",21,1,1
cbb81b6c9cb020b14886abd3065985db,"London; New York: Oxford University Press, 1975",47,1,1
4909135f35675e30c31be80a19168aaa,"New York: R. Worthington, [1878]",32,1,1
bdd3f82551a10ca573fc100eab9df8d6,"New York: Philosophical Library, 1947",37,1,1
1d9f70afb2670dc9dbf3607c85ce4436,"New York: The Rudolf Steiner Publishing Co, 19--",48,1,1
c6ccd9b97b5a00a6edce30e636a0389b,"Edinburgh: Floris, 2004",23,1,1
ca88b73bb0269045be151875a2f60284,"Paris: Flammanion, [1971]",25,1,1
8e680994a00fb2dfbb7017c93ed747e2,"New York: Anthroposophic Press, 1949",36,1,1
b3f7e0ab362b0faf8c49c15155e6c61,"Bazas: Les Amis du Bazadais, 1974",33,1,1
f81ba1ee7297248e39901a38633de200,"Paris: B. Grasset, 1923",23,1,1
6ade184fd3009e941b93f174cf65649b,"London: Printed and sold by S. Popping, in Pater-Noster-Row, [1717]",67,1,1
2b26151982a4136c2eca9b25ca3301ba,"[Bloomington, Ind.]: Phi Delta Kappa, [1974]",44,1,1
b0d486f6e7a40b2aacbe097ff543f43a,"Grand Rapids, Mich: Christian Classics Ethereal Library Boulder, Colo: NetLibrary, [199-?]",90,1,1
b39fa15a5a0260aa079148b45276d20,"London: Cassell and company, ltd, [1927]",40,1,1
f0a1d611f606e7733c83bbd808e63a0a,"London: Printed for the author and sold by Joseph Collier ..., 1745",67,1,1
ade1de322e92d66a20373f415c158194,"London; New York: T. Nelson, 1951",33,1,1
95e445722be9177858a56094bd3cd83e,"New York: Holt, 1935",20,1,1
bb7628ff801fcc7031fb94ae7e659165,"London: Printed in the year, 1704",33,1,1
f0dcbeb36bfb3e19c2e65b1ae3c5f4a0,New York: 1864,14,1,1
5494ed586b535b0aa676975a7429116c,"Cambridge [England]: University Press, 1957",43,1,1
21a0201ab18e6f3390566fcf0427765a,"Boston: Houghton Mifflin, 1964",30,1,1
cf39e46b1d08555db7fb4f9e5411edbf,"London: Printed for William Baynes and Son, 1825 A new edition",62,1,1
3a0e80dd1d60471a136899122e0f912a,"New York: A.S. Barnes & Co, 1846",32,1,1
38d50095ea2e72dd688c63efec31cdcc,"Providence, in New-England: Printed and sold by Sarah Goddard, and John Carter, at the printing-office, the Sign of Shakespear's Head, [1767]",141,1,1
529a69abc657ce94914cf1ad062fcca8,"[London]: Arts Council of Great Britain, 1974",45,1,1
99ee12ca653484559df4206b3a50b602,"Aiken, S.C.: The Palmetto Press, 1900",37,1,1
88f8ae93bb87710bc55fabce369723f0,"São Paulo: Editora Perspecitva, 1975",37,1,1
726180161054ff111709728cf5f7d5a1,"[Peking]: Xin hua shu dian fa xing, 1950 [Peking]: 新華書店發行, 1950",63,1,1
280e821fee8fc24997c1d162d4b7b954,"Rio de Janeiro, RJ: Sette Letras, 1997",38,1,1
f2bc73a48993b30aaf754a9a5c91c899,"Hamburg: Dölling und Galitz, c1992",35,1,1
d1caab832ba89c74ab7b01dba6d75394,"Xianggang; 香港: Zhongguo wen hua zhong xin, 中國文化中心, [1977?], [1977?]",67,1,1
284773ce768777f85daac9894b549517,"London: J. and R. Tonson [etc.], 1754",37,1,1
f035e6b56ec40282f1576fb0e3303469,"Durham, N.C.: The Divinity School Duke University, 1998",55,1,1
7f11ae79b7e9ab8a274d861e1858e378,"London: Charles H. Kelly, 1891 2nd ed. / revised throughout, and greatly enlarged containing several new chapters and also a supplementary chapter on the progress of universal Methodism during the century since the death of Wesley.",231,1,1
dc968d0d26b98f1cd5f976668ccd7fc5,"London: Printed by T. Paine for M. Walbanck, 1644",49,1,1
e524b4c46d297beeafe7f64a9e48521f,"Chile: LOM Ediciones, [n.d.]",28,1,1
55e011d1cfa2a6ae4c1ccb66bb1014c0,"Taipei, Taiwan : Asia Theological Association, [n.d.].",54,1,1
3e4cd6e3cbfc3e9abb346b3b75b7d97b,"Oxoniae: excudebat L. Lichfield, 1654",37,1,1
8832062a0afab9ffd1c20d115865e704,"Worcester, Mass: Printed by Spooner & Howland, 1840",51,1,1
5a3d6d41917286eec10ad73d5c99d5ee,"Amsterdam: Gieben, 1992",23,1,1
c10f2f9621ef7f0d5807e972b052092c,"London: Grant & Cutler, 1991",28,1,1
d96038cff06b2ec0373059d1b1c7b90a,"Wilmington, Del: Porter & Naff, 1846",36,1,1
5d21f86bba0efc07aa9beb638709156e,"Amiens: Encrage, 1991-",22,1,1
45dbf73162ed855baf88562a5b65ecbe,"Oxford: Oxford University Press, 1994",37,1,1
bc60661d5b008c92dbb2bc3a7da5d82d,"W. Long Beach, N.J.: Kultur International Films, [1984]",55,1,1
2a277e69bafd29722d84d8d3cc70cf76,"New York: American tract society, [183-?]",41,1,1
1ebd4097369a4698c8829717c000324,"[Edinburgh]: [Crawford & McCabe, printers], 1868",48,1,1
54265d6eb6bce65c42370ce6d222d4e2,"Boulder, Colo: Environmental Research Laboratories, National Oceanic and Atmospheric Administration, 1983",105,1,1
1403be6b81bb73aa18b2b91560bf419c,"London: Printed for G. and W. Nicol ... and James Asperne ... By W. Bulmer and Co. Cleveland Row, St. James's, 1807",115,1,1
72316fe9da05a3e515f150d539f3f17e,"[Tel Aviv]: Hotsaʼat ha-Ḳibuts ha-meʼuḥad, 759, 1999 [תל אביב]: הוצאת הקיבוץ המאוחד, 1999, 759",96,1,1
7ec047f8352db733c83d2f6da801ac60,"New York: St. Martin's Press, 1990",34,1,1
25c59bc0a5ef6ca4f9818319359710af,"Birmingham: Wilks, Grafton, 1804",32,1,1
8e7c591b83861a35d5afbd337232edad,"New York: The Macmillan company, 1944",37,1,1
5eae04c4a7e036ec7d11e3b47f709cd3,"Philadelphia: Chelsea House Publishers, c1998",45,1,1
6f806e8a01cb9eae3c73c84d5ebbd369,"London: Printed and published by H.M. Stationery off, 1931",58,1,1
b7da87093840d8722e5df4da8e861730,"Shanghai; 上海: Shanghai ren min chu ban she, 上海人民出版社, Xin hua shu dian Shanghai fa xing suo fa xing, 新華書店上海发行所发行, 1979, 1979 Di 1 ban 第1版",136,1,1
3b200355d7f1673f01c174b08c76f610,"London: R. Bentley, 1844 A new ed.",34,1,1
dbc45e2750c4e9c187a2b27b0a818b11,"Oxonii [Oxford, England]: Typis et sumtu N. Bliss, 1807",55,1,1
4641447afd2c1d363d9f2a2c89f473c0,"New York: C.F. Peters, c1988",28,1,1
716ad267f6f4e3ecf19c9e88eaae086,"Oxonii [Oxford, England]: Typis et sumtu N. Bliss, 1810 Ed. nova.",65,1,1
b1063c775befe8156e953253a0603ec2,"London: Epworth Press, [1937] [2d ed.]",38,1,1
b21abebe769a56c3e7b14426961080d0,"Xingzhou: Xingzhou shi jie shu ju, 1978 星洲: 星洲世界書局, 1978",56,1,1
36cca46dabab9a4a32aa1aa4e9a28ee1,"London: A. & C. Black, 1911 14th ed.",36,1,1
811c32d057c0144506c813e46359832b,"London: A. & C. Black, 1908",27,1,1
da3d71d04c94415766c6e1631e87c0ad,"London: A. & C. Black, 1916 2d ed.",34,1,1
220eecb0f9ca7ece71ceb8266b5f8f1,"London and New York: Longmans, Green, and co, 1889 New ed.",58,1,1
2c196b13e81e4a224a6b66bb93dafa13,"Daly City, Calif. (138 City View Dr., Daly City 94014-3401): Kabir, 1990 1st ed.",80,1,1
