entity1,entity2,confidence,threshold,margin
123229#Agent600-20,13930523#Agent100-10,0.7034251015332273,0.7,0.0034251015332273926
1540#Agent600-23,2957451#Agent700-18,0.7034382648966782,0.7,0.0034382648966782003
10791434#Agent600-23,579227#Agent700-47,0.7034562447566983,0.7,0.003456244756698368
11304036#Agent700-38,16044278#Agent700-32,0.703457325173517,0.7,0.003457325173517045
10995602#Agent700-30,11013800#Agent700-26,0.7034574668889529,0.7,0.003457466888952987
11304036#Agent700-39,16044363#Agent700-33,0.7034591109918132,0.7,0.0034591109918132856
11304036#Agent100-18,16044278#Agent700-32,0.7034593839579106,0.7,0.0034593839579106778
10974333#Agent600-19,5332400#Agent600-20,0.7034880964819639,0.7,0.0034880964819639093
15525569-d447fd13-2e62-485c-b914-c217aeff03d4#http://id.loc.gov/rwo/agents/n79082217,6283035#Agent100-13,0.7035018785515077,0.7,0.003501878551507742
14423271#Agent100-7,16183037#Agent600-33,0.7035040392495168,0.7,0.0035040392495168105
16044363#Agent700-34,6255540#Agent600-23,0.7035044329941837,0.7,0.0035044329941837926
16044363#Agent700-34,4004800#Hub240-15-Agent,0.7035093315632517,0.7,0.0035093315632517275
10974333#Agent600-19,790757#Agent600-22,0.7035282840893878,0.7,0.0035282840893878786
11304036#Hub240-19-Agent,16044278#Agent700-32,0.7035406682907269,0.7,0.003540668290726967
11069530#Agent100-9,16044349#Agent700-32,0.7035457094448397,0.7,0.003545709444839784
11304036#Agent100-18,16044363#Agent700-33,0.7035480656741805,0.7,0.003548065674180534
12143179#Agent700-41,16044214#Agent700-41,0.703554996226889,0.7,0.00355499622688904
2837456#Agent700-21,9351602#Agent100-10,0.7035691326538217,0.7,0.0035691326538217494
11270555#Agent700-38,16044366#Agent700-32,0.7035714153513167,0.7,0.0035714153513167757
16044214#Agent700-43,7732682#Agent700-29,0.7036101710904747,0.7,0.0036101710904747897
16044363#Agent700-34,4004800#Agent100-14,0.7036251865069927,0.7,0.003625186506992728
16044214#Agent700-43,7732682#Agent700-28,0.7036579589072581,0.7,0.003657958907258174
13933222#Agent100-10,9792627#Agent600-33,0.7036609868077991,0.7,0.003660986807799138
16044363#Agent700-32,6255540#Agent600-23,0.7036628161086051,0.7,0.0036628161086051936
10474774#Agent700-32,16044349#Agent700-32,0.7036848842339183,0.7,0.0036848842339183285
11304036#Agent700-38,16044363#Agent700-33,0.7037058624830307,0.7,0.0037058624830307307
117097#Agent600-20,13933225#Agent100-10,0.7037082318723055,0.7,0.003708231872305512
11304036#Agent700-38,16044405#Agent700-37,0.7037304097330668,0.7,0.0037304097330668196
11837671#Agent100-12,9884710-b08a31bb-0b25-4237-b4e7-77ce67dfb883#http://id.loc.gov/rwo/agents/n80126106,0.7037311714697574,0.7,0.0037311714697574327
11304036#Hub240-19-Agent,16044405#Agent700-37,0.7037546096132988,0.7,0.003754609613298876
12143179#Agent700-39,16044363#Agent700-32,0.7037579353326621,0.7,0.00375793533266211
10833844#Agent600-20,15831370#Agent700-30,0.7037881523758465,0.7,0.0037881523758465097
11304036#Agent700-40,6255540#Agent600-22,0.703791702036997,0.7,0.00379170203699708
1620940#Agent600-24,579227#Agent700-47,0.7037976335063351,0.7,0.0037976335063351074
13932611#Agent100-10,8252556#Agent600-31,0.7038097249934162,0.7,0.0038097249934162525
1729209#Agent100-14,8237359#Agent100-8,0.7038162912101079,0.7,0.0038162912101079582
2837456#Agent100-12,9351602#Agent100-10,0.7038294877457122,0.7,0.0038294877457122345
11304036#Agent700-40,16044405#Agent700-37,0.7038412698016822,0.7,0.003841269801682201
12973351-1af174f4-e3e1-4d2a-84af-56f9afbe42b4#http://id.loc.gov/rwo/agents/nr94030053,15537371#Agent100-11,0.7038426229558777,0.7,0.0038426229558777836
1659505#Agent700-17,1764683#Agent100-12,0.7038736607750095,0.7,0.003873660775009502
11190224#Agent600-43,809971#Agent600-22,0.7038818705734562,0.7,0.0038818705734562364
16044363#Agent700-33,4004800#Hub240-15-Agent,0.7038860447201957,0.7,0.003886044720195714
3486863#Agent700-20,9846202#Agent100-10,0.7039010222864609,0.7,0.0039010222864609423
13932529#Agent100-10,7944085#Agent600-34,0.7039263386991683,0.7,0.0039263386991683635
4073271#Hub240-14-Agent,9333378#Agent100-13,0.7039847987580514,0.7,0.0039847987580514665
11304036#Agent100-18,16044405#Agent700-37,0.7039930908098938,0.7,0.003993090809893851
16044214#Agent700-43,7732682#Agent100-12,0.7040020174575043,0.7,0.004002017457504392
16044363#Agent700-33,4004800#Agent100-14,0.7040073503950096,0.7,0.004007350395009657
11069530#Agent100-9,6255540#Agent600-22,0.7040096032813816,0.7,0.0040096032813816684
13930743#Agent100-10,6926491#Agent600-29,0.7040122159935304,0.7,0.00401221599353041
13932611#Agent100-10,8034847#Agent600-32,0.7040847043024189,0.7,0.004084704302418918
10973197#Agent600-19,1178247#Hub240-16-Agent,0.7041033255732405,0.7,0.004103325573240557
11061106#Agent100-11,14084806#Agent600-24,0.7041261168554561,0.7,0.004126116855456163
10658648#Agent600-19,3284385-83531307-98dd-4d85-aa5f-59386ede8818#https://id.oclc.org/worldcat/entity/E39PBJhtbCt8pGCJHMdDh9PG73,0.7041666843484435,0.7,0.004166684348443583
15430740#Agent600-37,15460269#Agent700-27,0.7041675167111648,0.7,0.004167516711164887
1428277#Agent700-24,15430740#Agent600-37,0.7041675167111648,0.7,0.004167516711164887
11774403#Agent700-30,16044214#Agent700-43,0.7041807258003842,0.7,0.0041807258003842
15832319#Agent600-26,9350053#Agent100-11,0.7041955728591832,0.7,0.004195572859183261
16044363#Agent700-32,4004800#Hub240-15-Agent,0.7042356906737338,0.7,0.004235690673733861
16036257#Agent600-32,16087402#Agent100-9,0.7042472354235764,0.7,0.004247235423576412
15832319#Agent700-30,9350053#Agent100-11,0.7042648175235013,0.7,0.004264817523501385
12143179#Agent700-39,16044363#Agent700-34,0.7042705999238932,0.7,0.004270599923893226
1540#Agent700-25,2957451#Agent700-18,0.7042783351876509,0.7,0.004278335187650972
13932312#Agent100-10,9792627#Agent600-33,0.7042983791943316,0.7,0.004298379194331625
10447682#Agent700-19,10973197#Agent600-19,0.7043107126022716,0.7,0.004310712602271671
117097#Agent600-20,13932312#Agent100-10,0.7043563419146851,0.7,0.004356341914685147
11837671#Agent100-12,9884710-781e5fb0-41e0-4c57-9628-1d777356815e#http://id.loc.gov/rwo/agents/n80126106,0.7043592262044269,0.7,0.004359226204426969
13933224#Agent100-10,9792627#Agent600-33,0.7043708622617998,0.7,0.004370862261799835
11304036#Agent100-18,6255540#Agent600-22,0.7043726909715962,0.7,0.004372690971596205
10972343#Agent600-19,1222331#Agent600-23,0.7043751119808378,0.7,0.0043751119808378425
11304036#Hub240-19-Agent,6255540#Agent600-22,0.7043873851208796,0.7,0.004387385120879661
12143179#Agent700-39,16044363#Agent700-33,0.7044059602523458,0.7,0.004405960252345853
12292016#Hub240-13-Agent,6283035#Agent100-13,0.7044095042163057,0.7,0.004409504216305704
16044363#Agent700-32,4004800#Agent100-14,0.7044175344918181,0.7,0.0044175344918181425
1729209#Agent100-14,8237363#Agent100-8,0.7044392980860642,0.7,0.004439298086064247
13578901-ffafdc54-ec8d-4fa6-bc5a-3344f3aac1d9#http://id.loc.gov/rwo/agents/n93030979,15654375-0f33dd80-97b8-450d-8ab7-ec30f7abebd9#http://id.loc.gov/rwo/agents/n95028632,0.7044569899063386,0.7,0.004456989906338693
12550948#Agent600-21,13932312#Agent100-10,0.7044617886237096,0.7,0.004461788623709606
12550948#Agent600-22,13932312#Agent100-10,0.7044617886237096,0.7,0.004461788623709606
15872652#Agent100-10,7399951#Agent100-10,0.7045172452631246,0.7,0.004517245263124692
1559476#Agent100-14,15872652#Agent100-10,0.7045172452631246,0.7,0.004517245263124692
10818435#Agent100-20,6283035#Agent100-13,0.7045447105184502,0.7,0.00454471051845029
10973197#Agent600-19,1178247#Agent100-15,0.7046272714049578,0.7,0.004627271404957889
10973197#Agent600-19,1178247#Agent700-24,0.7046272714049578,0.7,0.004627271404957889
16044363#Agent700-33,6255540#Agent600-23,0.704628171268561,0.7,0.0046281712685610765
10833844#Agent600-20,11061106#Agent100-11,0.7046289133794358,0.7,0.004628913379435828
11170083#Agent700-51,16044362#Agent700-32,0.7046409950962407,0.7,0.004640995096240719
13933229#Agent100-10,8034847#Agent600-32,0.7046496920624041,0.7,0.004649692062404176
1324630#Agent700-27,15537376#Agent100-11,0.7046627115774698,0.7,0.004662711577469891
11304036#Agent700-39,6255540#Agent600-22,0.704679850360424,0.7,0.004679850360424065
12947712-32d7888b-7839-45d3-871e-4ab6fe30c670#http://id.loc.gov/rwo/agents/n50022330,16201990#Agent100-10,0.7047756245924006,0.7,0.004775624592400662
10096888#Agent700-24,16044405#Agent700-37,0.7047833185899638,0.7,0.004783318589963836
12143179#Agent700-40,16044363#Agent700-32,0.7048047442444385,0.7,0.004804744244438552
1337976-9003cadf-0b03-448a-8a4b-922650e3ee4a#http://id.loc.gov/rwo/agents/n97043721,1437412#Agent100-14,0.7048049620261055,0.7,0.004804962026105586
11077671#Agent700-29,16044277#Agent700-33,0.7048343969396673,0.7,0.0048343969396673625
4073271#Agent100-13,9333378#Agent100-13,0.7048505195060524,0.7,0.00485051950605242
13932535#Agent100-10,8034847#Agent600-32,0.7048535115341317,0.7,0.004853511534131716
12143179#Agent700-37,16044363#Agent700-32,0.7048684035022474,0.7,0.004868403502247487
12143179#Agent700-38,16044363#Agent700-34,0.7048911252747724,0.7,0.004891125274772423
12143179#Agent700-38,16044363#Agent700-32,0.7048922485365907,0.7,0.00489224853659076
4754053#Agent700-30,6283035#Agent100-13,0.7048931021648085,0.7,0.004893102164808538
13932529#Agent100-10,7982080#Agent600-31,0.7048962987937776,0.7,0.00489629879377762
1249873#Agent100-14,1271161#Agent100-13,0.7049059240081724,0.7,0.004905924008172469
15537376#Agent100-11,4602552#Agent700-29,0.7049445141822485,0.7,0.004944514182248505
9501350#Agent700-22,9883589#Agent600-30,0.7049454286203815,0.7,0.004945428620381498
9501350#Agent700-25,9883589#Agent600-30,0.7049454286203815,0.7,0.004945428620381498
117097#Agent600-20,13933294#Agent700-39,0.7049552908972386,0.7,0.004955290897238673
16044405#Agent700-37,660801#Hub240-16-Agent,0.704968994690506,0.7,0.004968994690506046
10714087#Agent600-21,1497799#Agent100-14,0.7049740578077582,0.7,0.004974057807758281
10474774#Agent700-32,16044024#Agent700-40,0.7049779167766071,0.7,0.004977916776607194
4073271#Agent800-26,9333378#Agent100-13,0.7049859732548154,0.7,0.004985973254815423
3440173#Agent600-14,7052618#Agent600-20,0.7049952318177486,0.7,0.0049952318177486355
3440173#Agent600-15,7052618#Agent600-20,0.7049952318177486,0.7,0.0049952318177486355
12143179#Agent700-41,16044363#Agent700-32,0.7050016439694823,0.7,0.005001643969482328
5444668#Agent700-45,9868054#Agent100-13,0.7050171516067926,0.7,0.005017151606792614
1039598#Agent100-18,8463551#Agent600-22,0.70502551469626,0.7,0.005025514696260003
15546375-90d14444-107a-4978-ae55-48128c276c40#http://id.loc.gov/rwo/agents/n50022330,16201990#Agent100-10,0.7050393535005239,0.7,0.00503935350052398
13933227#Agent100-10,9525838#Hub240-12-Agent,0.7050603098888135,0.7,0.005060309888813563
12143179#Agent700-40,16044363#Agent700-34,0.7050867689720828,0.7,0.005086768972082822
9351602#Agent100-10,9451353#Agent100-9,0.7050899676983094,0.7,0.005089967698309494
12143179#Agent700-37,16044363#Agent700-34,0.7051175384816859,0.7,0.005117538481685946
1259646#Agent700-33,15518500#Agent100-11,0.7051245936065745,0.7,0.005124593606574579
11304036#Agent700-38,6255540#Agent600-22,0.7051272390855808,0.7,0.005127239085580881
10092619#Agent700-37,16044349#Agent700-32,0.7051355535157421,0.7,0.005135553515742131
10091191#Agent600-20,6077621#Agent100-14,0.7051443222435795,0.7,0.005144322243579524
16044360#Agent700-33,4183202#Agent700-36,0.7051689267701678,0.7,0.005168926770167892
16044360#Agent700-33,4183202#Hub240-20-Agent,0.7051906469989727,0.7,0.005190646998972759
12143179#Agent700-38,16044363#Agent700-33,0.7051929358018036,0.7,0.005192935801803689
10092619#Agent700-36,16044349#Agent700-32,0.7052150271706632,0.7,0.0052150271706632445
12292016#Hub240-13-Agent,16124651-50909e75-48f5-44f9-a1b3-f8365870333a#http://id.loc.gov/rwo/agents/nr97036515,0.7052174478630443,0.7,0.005217447863044344
13578901-ffafdc54-ec8d-4fa6-bc5a-3344f3aac1d9#http://id.loc.gov/rwo/agents/n93030979,15667904-9024ba3f-e235-4df2-be37-aefc3dc00921#http://id.loc.gov/rwo/agents/n95028632,0.7052520791788346,0.7,0.005252079178834634
12974399#Hub240-14-Agent,6255540#Agent600-22,0.7052594207190793,0.7,0.005259420719079366
12573762#Agent600-24,7052618#Agent600-20,0.7052724803356359,0.7,0.005272480335635987
11077671#Agent700-29,16044278#Agent700-32,0.7052847766247019,0.7,0.005284776624701948
16044360#Agent700-33,4183202#Agent100-19,0.7052849541179284,0.7,0.005284954117928398
16044360#Agent700-33,4183202#Agent700-37,0.7053498187293102,0.7,0.005349818729310285
13932529#Agent100-10,8050270#Agent600-29,0.7053523396719847,0.7,0.005352339671984785
12143179#Agent700-41,16044363#Agent700-34,0.7053594202717124,0.7,0.005359420271712434
4616620#Agent100-17,548093#Agent100-18,0.7053802207530684,0.7,0.005380220753068432
1505831#Agent700-22,5610980#Agent700-23,0.7053813987468585,0.7,0.005381398746858501
6269444#Agent100-15,730848#Agent100-15,0.7053829640184218,0.7,0.005382964018421865
5989235#Agent600-17,71623#Agent100-11,0.7053928150108039,0.7,0.005392815010803909
10092619#Agent700-33,16044349#Agent700-32,0.705403213289492,0.7,0.005403213289492004
10092619#Agent700-35,16044349#Agent700-32,0.7054557383547557,0.7,0.005455738354755768
12927742-cefd33b8-fbba-4ecb-8689-7f502232cda2#http://id.loc.gov/rwo/agents/nr94030053,15537371#Agent100-11,0.7054564846491057,0.7,0.005456484649105753
5444668#Agent700-45,9868054#Agent700-41,0.7054616055097193,0.7,0.005461605509719303
13933227#Agent100-10,9525838#Agent100-11,0.7054770863497287,0.7,0.005477086349728766
14084806#Agent600-24,15839925#Agent600-27,0.7054853235353522,0.7,0.005485323535352249
16124651-50909e75-48f5-44f9-a1b3-f8365870333a#http://id.loc.gov/rwo/agents/nr97036515,7695158#Agent100-16,0.7054876423972622,0.7,0.005487642397262293
12181005#Agent700-36,16044363#Agent700-34,0.7055277073661399,0.7,0.0055277073661399445
548093#Agent100-18,8463551#Agent600-22,0.7055373814641694,0.7,0.0055373814641694885
12143179#Agent700-41,16044363#Agent700-33,0.7055378878737152,0.7,0.00553788787371523
10092619#Agent700-34,16044349#Agent700-32,0.7055777202175747,0.7,0.005577720217574744
12181005#Agent700-34,16044363#Agent700-32,0.705591786085316,0.7,0.005591786085316075
11985379#Agent700-29,16044362#Agent700-32,0.70562226204194,0.7,0.0056222620419400515
117097#Agent600-20,13930743#Agent100-10,0.7056255540261007,0.7,0.005625554026100765
12143179#Agent700-40,16044363#Agent700-33,0.7056517882515183,0.7,0.005651788251518353
12181005#Agent700-34,16044363#Agent700-34,0.7056661081340144,0.7,0.005666108134014469
10659922#Agent600-19,3284385-83531307-98dd-4d85-aa5f-59386ede8818#https://id.oclc.org/worldcat/entity/E39PBJhtbCt8pGCJHMdDh9PG73,0.7056663786714401,0.7,0.005666378671440153
12143179#Agent700-37,16044363#Agent700-33,0.7057464772079821,0.7,0.005746477207982159
2831270#Agent100-14,5489307#Agent100-11,0.7057477439461362,0.7,0.005747743946136197
12974399#Agent700-38,6255540#Agent600-22,0.7057591407042396,0.7,0.0057591407042396625
12292016#Agent100-12,16124651-50909e75-48f5-44f9-a1b3-f8365870333a#http://id.loc.gov/rwo/agents/nr97036515,0.705759991190333,0.7,0.0057599911903329915
12181005#Agent700-34,16044277#Agent700-33,0.7057867032361285,0.7,0.00578670323612851
1039598#Hub240-19-Agent,4616620#Agent100-17,0.7057953869091825,0.7,0.005795386909182576
13932611#Agent100-10,7944085#Agent600-34,0.705806573884003,0.7,0.0058065738840030745
12181005#Agent700-30,16044278#Agent700-32,0.7058179519501456,0.7,0.005817951950145672
12976564-1b23ade9-fbd0-44c8-920a-3051e3987c36#http://id.loc.gov/rwo/agents/nr94030053,15537376#Agent100-11,0.7058434723882013,0.7,0.005843472388201376
12974399#Agent100-13,6255540#Agent600-22,0.705845192447468,0.7,0.005845192447468062
16044360#Agent700-33,4183202#Agent700-35,0.7058561655970105,0.7,0.005856165597010521
10711895#Agent600-20,11009041#Agent700-26,0.7058580800228453,0.7,0.00585808002284538
7950503#Agent600-37,9498724#Agent100-11,0.7058710057580512,0.7,0.005871005758051218
12181005#Agent700-36,16044363#Agent700-32,0.7058778326473917,0.7,0.005877832647391723
12181005#Agent700-35,16044363#Agent700-34,0.7058783230810578,0.7,0.005878323081057846
13933222#Agent100-10,8034847#Agent600-32,0.7058832959136333,0.7,0.005883295913633346
12181005#Agent700-30,16044363#Agent700-34,0.7059120913110613,0.7,0.005912091311061296
6063389#Agent100-13,6072912#Agent100-13,0.7059135813292308,0.7,0.00591358132923081
13793282-65602a94-abbd-4c05-aff9-4606f0af5144#http://id.loc.gov/rwo/agents/no98001593,7052618#Agent600-20,0.7059243169354382,0.7,0.005924316935438267
13793282-75134344-42fc-4c43-8e15-579a8791087c#http://id.loc.gov/rwo/agents/n92029109,7052618#Agent600-20,0.7059243169354382,0.7,0.005924316935438267
13793282#Agent600-30,7052618#Agent600-20,0.7059243169354382,0.7,0.005924316935438267
12181005#Agent700-32,16044363#Agent700-34,0.7059297926337168,0.7,0.005929792633716846
13933227#Agent100-10,8034847#Agent600-32,0.7059311830789545,0.7,0.005931183078954572
12550948#Agent600-21,13933226#Agent100-10,0.7059371535985637,0.7,0.005937153598563727
12550948#Agent600-22,13933226#Agent100-10,0.7059371535985637,0.7,0.005937153598563727
1284658#Agent700-26,1413631#Agent600-25,0.7059374859236706,0.7,0.005937485923670605
10974333#Agent600-19,1222331#Agent700-29,0.7059448195099579,0.7,0.005944819509957955
10092619#Agent700-32,16044349#Agent700-32,0.7059715323567552,0.7,0.005971532356755294
10424740#Agent700-44,16043945#Agent700-50,0.7059795563369728,0.7,0.005979556336972891
12181005#Agent700-29,16044363#Agent700-34,0.7060015407634619,0.7,0.006001540763461932
12181005#Agent700-35,16044363#Agent700-32,0.7060125244218012,0.7,0.006012524421801224
10096888#Agent100-10,16044405#Agent700-37,0.706013867474247,0.7,0.006013867474247037
10833844#Agent600-20,15827574#Agent100-10,0.706032403994993,0.7,0.006032403994993052
12974399#Hub240-14-Agent,16044277#Agent700-33,0.7060335699515456,0.7,0.006033569951545692
14423271#Agent100-7,3518046#Agent600-40,0.7060648289382929,0.7,0.006064828938292965
14423271#Agent100-7,3518046#Agent600-34,0.7060648289382929,0.7,0.006064828938292965
12851240#Agent600-29,13932577#Agent700-33,0.7060771354975126,0.7,0.0060771354975126535
12851240#Agent600-29,13933222#Agent100-10,0.7060973575014805,0.7,0.006097357501480549
10096888#Hub240-11-Agent,16044405#Agent700-37,0.7061162747622044,0.7,0.006116274762204443
117097#Agent600-20,13933227#Agent100-10,0.7061233154124938,0.7,0.0061233154124938904
10555832#Agent700-26,16044363#Agent700-33,0.7061354192235297,0.7,0.006135419223529781
12181005#Agent700-32,16044363#Agent700-32,0.7061409371716092,0.7,0.00614093717160924
12181005#Agent700-34,16044278#Agent700-32,0.7061652093642099,0.7,0.006165209364209945
1271161#Agent100-13,15854039#Agent100-10,0.7061756825888131,0.7,0.0061756825888131806
12181005#Agent700-30,16044277#Agent700-33,0.706181661961498,0.7,0.006181661961498053
13933223#Agent100-10,9525838#Hub240-12-Agent,0.7061880375984017,0.7,0.006188037598401697
12974399#Agent700-40,6255540#Agent600-22,0.7062065560119442,0.7,0.006206556011944198
10092619#Hub240-13-Agent,16044349#Agent700-32,0.7062080715620149,0.7,0.006208071562014972
13578901-ffafdc54-ec8d-4fa6-bc5a-3344f3aac1d9#http://id.loc.gov/rwo/agents/n93030979,4035234#Agent700-45,0.7062540718342036,0.7,0.006254071834203678
14600126#Agent600-21,4073271#Agent700-24,0.70625600813179,0.7,0.0062560081317900584
12181005#Agent700-28,16044363#Agent700-34,0.7062669308087555,0.7,0.006266930808755511
10555832#Agent700-35,16044363#Agent700-33,0.7062696548758611,0.7,0.006269654875861175
6269445#Agent100-15,730848#Agent100-15,0.7062846792430681,0.7,0.006284679243068192
12974399#Hub240-14-Agent,16044363#Agent700-34,0.7062979138254405,0.7,0.006297913825440538
10096888#Agent700-24,16044277#Agent700-33,0.7062994057520233,0.7,0.006299405752023368
13930743#Agent100-10,7944085#Agent600-34,0.7063130095134278,0.7,0.006313009513427836
12181005#Agent700-36,16044278#Agent700-32,0.7063430048942244,0.7,0.006343004894224458
12181005#Agent700-26,16044363#Agent700-34,0.7063694956083578,0.7,0.006369495608357867
12634065-bc607ae3-435c-4970-917c-1aa05770f453#http://id.loc.gov/rwo/agents/n50022330,16201990#Agent100-10,0.7063821570767612,0.7,0.006382157076761263
11774403#Agent700-30,16044362#Agent700-32,0.7063838599660811,0.7,0.006383859966081151
10092619#Agent100-12,16044349#Agent700-32,0.706385750938331,0.7,0.006385750938331047
9498724#Agent100-11,9501350#Agent700-22,0.7063945920569127,0.7,0.006394592056912729
9498724#Agent100-11,9501350#Agent700-25,0.7063945920569127,0.7,0.006394592056912729
5610980#Agent700-23,885109#Agent600-25,0.7064093913472029,0.7,0.006409391347202975
12181005#Agent700-30,16044363#Agent700-32,0.7064202841300204,0.7,0.006420284130020493
2955892#Agent100-13,6063389#Agent100-13,0.7064325396033092,0.7,0.006432539603309251
7400657#Agent600-21,9502611#Agent600-41,0.706432818989903,0.7,0.006432818989903
12181005#Agent700-36,16044277#Agent700-33,0.7064405478665008,0.7,0.006440547866500834
1283427#Agent100-14,1337976-9003cadf-0b03-448a-8a4b-922650e3ee4a#http://id.loc.gov/rwo/agents/n97043721,0.7064520649819106,0.7,0.0064520649819106435
12292016#Agent100-12,6283035#Agent100-13,0.706456071783499,0.7,0.006456071783499051
12181005#Agent700-26,16044363#Agent700-32,0.7064582338850145,0.7,0.0064582338850145415
11985379#Agent700-29,16044379#Agent700-34,0.7064615519785286,0.7,0.006461551978528601
12181005#Agent700-29,16044363#Agent700-32,0.7064651377897563,0.7,0.006465137789756326
15505469#Agent700-36,9507976#Agent100-11,0.7064749110215645,0.7,0.0064749110215645
16044093#Agent700-33,9940747#Agent100-12,0.706477592079084,0.7,0.006477592079084049
15505469#Agent700-33,9507976#Agent100-11,0.7064839132361362,0.7,0.006483913236136285
10555832#Agent700-35,16044363#Agent700-34,0.7064878914554322,0.7,0.006487891455432271
13933224#Agent100-10,7944085#Agent600-34,0.7064969806396156,0.7,0.006496980639615679
10091191#Agent700-23,6077621#Agent100-14,0.7065028679777586,0.7,0.006502867977758675
12181005#Agent700-29,16044277#Agent700-33,0.70651203628752,0.7,0.006512036287520062
12181005#Agent700-32,16044277#Agent700-33,0.7065131323801832,0.7,0.006513132380183251
12181005#Agent700-33,16044363#Agent700-34,0.7065192375118515,0.7,0.006519237511851572
12181005#Agent700-33,16044363#Agent700-32,0.7065278301671708,0.7,0.006527830167170845
10424740#Agent700-44,16044379#Agent700-34,0.7065350222110268,0.7,0.006535022211026864
1179350#Agent100-13,8331885#Agent600-22,0.7065364238472587,0.7,0.006536423847258721
12181005#Agent700-28,16044363#Agent700-32,0.7065520114882806,0.7,0.006552011488280662
13933223#Agent100-10,9525838#Agent100-11,0.7065661447135425,0.7,0.006566144713542554
10555832#Agent700-26,16044363#Agent700-34,0.7065682535814504,0.7,0.006568253581450412
16044093#Agent700-33,9940747#Hub240-13-Agent,0.7065810710239354,0.7,0.006581071023935459
15505469#Agent700-34,9507976#Agent100-11,0.7065992146036477,0.7,0.006599214603647763
12181005#Agent700-38,16044363#Agent700-34,0.7066118739179835,0.7,0.006611873917983568
2953576#Agent100-13,6063389#Agent100-13,0.7066138980313685,0.7,0.006613898031368581
11810551#Agent100-11,8237363#Agent100-8,0.7066326799618078,0.7,0.00663267996180783
15505469#Agent700-31,9507976#Agent100-11,0.7066336950548341,0.7,0.006633695054834132
14084806#Agent600-24,15831370#Agent700-30,0.7066538857199156,0.7,0.006653885719915653
13933229#Agent100-10,9792627#Agent600-33,0.706656086919052,0.7,0.006656086919052062
1439365#Agent100-16,15460269#Agent700-27,0.7066601076361452,0.7,0.006660107636145218
1428277#Agent700-24,1439365#Agent100-16,0.7066601076361452,0.7,0.006660107636145218
12974399#Agent100-13,16044277#Agent700-33,0.7066645247684807,0.7,0.006664524768480784
12973919-2186afdd-afda-4e65-8486-fe054435e0a9#http://id.loc.gov/rwo/agents/nr94030053,15537371#Agent100-11,0.7066697114216547,0.7,0.006669711421654734
1099434#Hub240-18-Agent,996594#Agent100-16,0.7066998071067774,0.7,0.006699807106777422
11077671#Agent700-29,16044349#Agent700-32,0.7067107935395531,0.7,0.006710793539553173
12974399#Agent100-13,16044363#Agent700-34,0.7067321514485274,0.7,0.006732151448527457
13932529#Agent100-10,8034847#Agent600-32,0.7067365825504548,0.7,0.006736582550454839
10555832#Agent700-26,16044363#Agent700-32,0.7067453516681063,0.7,0.006745351668106303
13932577#Agent700-33,9792627#Agent600-33,0.7067520780160882,0.7,0.0067520780160882365
12974399#Agent700-39,6255540#Agent600-22,0.7067522232942139,0.7,0.006752223294213988
12974399#Hub240-14-Agent,16044363#Agent700-33,0.7067523792175111,0.7,0.006752379217511151
10474774#Agent700-32,16044363#Agent700-33,0.7067543513824195,0.7,0.006754351382419532
15505469#Agent700-32,9507976#Agent100-11,0.7067608625175831,0.7,0.006760862517583122
12181005#Agent700-36,16044363#Agent700-33,0.7067916338881733,0.7,0.006791633888173387
1284658#Agent700-26,9493594#Agent100-11,0.7068105655155311,0.7,0.006810565515531164
1184535#Agent100-13,9588353#Agent600-19,0.7068124677184783,0.7,0.006812467718478321
11985379#Agent700-29,16044360#Agent700-33,0.7068132986037976,0.7,0.006813298603797646
13578901-ffafdc54-ec8d-4fa6-bc5a-3344f3aac1d9#http://id.loc.gov/rwo/agents/n93030979,15667904#Agent692-23,0.7068145750402525,0.7,0.006814575040252513
13932627#Agent100-10,8252556#Agent600-31,0.7068245286915329,0.7,0.006824528691532938
10555832#Agent700-35,16044363#Agent700-32,0.7068337884299841,0.7,0.006833788429984167
12181005#Agent700-32,16044278#Agent700-32,0.7068587649604932,0.7,0.006858764960493202
13923928-a900c814-e9f9-4684-a156-6d862fc3ca29#http://id.loc.gov/rwo/agents/n79060434,4245575#Agent600-15,0.7068675786883324,0.7,0.006867578688332432
12974399#Agent700-40,16044277#Agent700-33,0.7068863080324514,0.7,0.006886308032451494
12851240#Agent600-29,13930743#Agent100-10,0.7068931753802081,0.7,0.006893175380208172
12181005#Agent700-32,16044363#Agent700-33,0.7069136091120065,0.7,0.006913609112006558
12181005#Agent700-38,16044363#Agent700-32,0.7069363567430582,0.7,0.0069363567430582584
12974399#Agent700-38,16044363#Agent700-34,0.7069441935571157,0.7,0.00694419355711573
12427637#Agent600-29,13932529#Agent100-10,0.7069655058668894,0.7,0.006965505866889488
1099434#Agent100-17,996594#Agent100-16,0.7069775919443242,0.7,0.006977591944324235
12181005#Agent700-35,16044277#Agent700-33,0.7070194690096718,0.7,0.007019469009671875
12181005#Agent700-28,16044277#Agent700-33,0.7070220721552095,0.7,0.007022072155209558
12181005#Agent700-31,16044363#Agent700-34,0.707032292786493,0.7,0.007032292786493088
12181005#Agent700-29,16044278#Agent700-32,0.7070329780604117,0.7,0.007032978060411699
12181005#Hub240-14-Agent,16044363#Agent700-34,0.7070380645684958,0.7,0.007038064568495872
